,word,emotion,association
1178,achieve,disgust,0
1179,achieve,fear,0
1180,achieve,joy,1
1181,achieve,negative,0
1182,achieve,positive,1
1183,achieve,sadness,0
1184,achieve,surprise,0
1185,achieve,trust,1
1186,achievement,anger,0
1187,achievement,anticipation,1
1188,achievement,disgust,0
1189,achievement,fear,0
1190,achievement,joy,1
1191,achievement,negative,0
1192,achievement,positive,1
1193,achievement,sadness,0
1194,achievement,surprise,0
1195,achievement,trust,1
1196,aching,anger,0
1197,aching,anticipation,0
1198,aching,disgust,0
1199,aching,fear,0
1200,aching,joy,0
1201,aching,negative,1
1202,aching,positive,0
1203,aching,sadness,1
1204,aching,surprise,0
1205,aching,trust,0
1206,acid,anger,0
1207,acid,anticipation,0
1208,acid,disgust,0
1209,acid,fear,0
1210,acid,joy,0
1211,acid,negative,1
1212,acid,positive,0
1213,acid,sadness,0
1214,acid,surprise,0
1215,acid,trust,0
1216,acidity,anger,0
1217,acidity,anticipation,0
1218,acidity,disgust,0
1219,acidity,fear,0
1220,acidity,joy,0
1221,acidity,negative,0
1222,acidity,positive,0
1223,acidity,sadness,0
1224,acidity,surprise,0
1225,acidity,trust,0
1226,acknowledge,anger,0
1227,acknowledge,anticipation,0
1228,acknowledge,disgust,0
1229,acknowledge,fear,0
1230,acknowledge,joy,0
1231,acknowledge,negative,0
1232,acknowledge,positive,0
1233,acknowledge,sadness,0
1234,acknowledge,surprise,0
1235,acknowledge,trust,0
1236,acknowledged,anger,0
1237,acknowledged,anticipation,0
1238,acknowledged,disgust,0
1239,acknowledged,fear,0
1240,acknowledged,joy,0
1241,acknowledged,negative,0
1242,acknowledged,positive,0
1243,acknowledged,sadness,0
1244,acknowledged,surprise,0
1245,acknowledged,trust,0
1246,acknowledgment,anger,0
1247,acknowledgment,anticipation,0
1248,acknowledgment,disgust,0
1249,acknowledgment,fear,0
1250,acknowledgment,joy,0
1251,acknowledgment,negative,0
1252,acknowledgment,positive,1
1253,acknowledgment,sadness,0
1254,acknowledgment,surprise,0
1255,acknowledgment,trust,0
1256,acme,anger,0
1257,acme,anticipation,0
1258,acme,disgust,0
1259,acme,fear,0
1260,acme,joy,0
1261,acme,negative,0
1262,acme,positive,0
1263,acme,sadness,0
1264,acme,surprise,0
1265,acme,trust,0
1266,acoustic,anger,0
1267,acoustic,anticipation,0
1268,acoustic,disgust,0
1269,acoustic,fear,0
1270,acoustic,joy,0
1271,acoustic,negative,0
1272,acoustic,positive,0
1273,acoustic,sadness,0
1274,acoustic,surprise,0
1275,acoustic,trust,0
1276,acoustics,anger,0
1277,acoustics,anticipation,0
1278,acoustics,disgust,0
1279,acoustics,fear,0
1280,acoustics,joy,0
1281,acoustics,negative,0
1282,acoustics,positive,0
1283,acoustics,sadness,0
1284,acoustics,surprise,0
1285,acoustics,trust,0
1286,acquaint,anger,0
1287,acquaint,anticipation,0
1288,acquaint,disgust,0
1289,acquaint,fear,0
1290,acquaint,joy,0
1291,acquaint,negative,0
1292,acquaint,positive,0
1293,acquaint,sadness,0
1294,acquaint,surprise,0
1295,acquaint,trust,0
1296,acquaintance,anger,0
1297,acquaintance,anticipation,0
1298,acquaintance,disgust,0
1299,acquaintance,fear,0
1300,acquaintance,joy,0
1301,acquaintance,negative,0
1302,acquaintance,positive,0
1303,acquaintance,sadness,0
1304,acquaintance,surprise,0
1305,acquaintance,trust,0
1306,acquainted,anger,0
1307,acquainted,anticipation,0
1308,acquainted,disgust,0
1309,acquainted,fear,0
1310,acquainted,joy,0
1311,acquainted,negative,0
1312,acquainted,positive,0
1313,acquainted,sadness,0
1314,acquainted,surprise,0
1315,acquainted,trust,0
1316,acquiescence,anger,0
1317,acquiescence,anticipation,0
1318,acquiescence,disgust,0
1319,acquiescence,fear,0
1320,acquiescence,joy,0
1321,acquiescence,negative,0
1322,acquiescence,positive,0
1323,acquiescence,sadness,0
1324,acquiescence,surprise,0
1325,acquiescence,trust,0
1326,acquire,anger,0
1327,acquire,anticipation,0
1328,acquire,disgust,0
1329,acquire,fear,0
1330,acquire,joy,0
1331,acquire,negative,0
1332,acquire,positive,1
1333,acquire,sadness,0
1334,acquire,surprise,0
1335,acquire,trust,0
1336,acquiring,anger,0
1337,acquiring,anticipation,1
1338,acquiring,disgust,0
1339,acquiring,fear,0
1340,acquiring,joy,0
1341,acquiring,negative,0
1342,acquiring,positive,1
1343,acquiring,sadness,0
1344,acquiring,surprise,0
1345,acquiring,trust,0
1346,acquisition,anger,0
1347,acquisition,anticipation,0
1348,acquisition,disgust,0
1349,acquisition,fear,0
1350,acquisition,joy,0
1351,acquisition,negative,0
1352,acquisition,positive,0
1353,acquisition,sadness,0
1354,acquisition,surprise,0
1355,acquisition,trust,0
1356,acquisitions,anger,0
1357,acquisitions,anticipation,0
1358,acquisitions,disgust,0
1359,acquisitions,fear,0
1360,acquisitions,joy,0
1361,acquisitions,negative,0
1362,acquisitions,positive,0
1363,acquisitions,sadness,0
1364,acquisitions,surprise,0
1365,acquisitions,trust,0
1366,acreage,anger,0
1367,acreage,anticipation,0
1368,acreage,disgust,0
1369,acreage,fear,0
1370,acreage,joy,0
1371,acreage,negative,0
1372,acreage,positive,0
1373,acreage,sadness,0
1374,acreage,surprise,0
1375,acreage,trust,0
1376,acres,anger,0
1377,acres,anticipation,0
1378,acres,disgust,0
1379,acres,fear,0
1380,acres,joy,0
1381,acres,negative,0
1382,acres,positive,0
1383,acres,sadness,0
1384,acres,surprise,0
1385,acres,trust,0
1386,acrobat,anger,0
1387,acrobat,anticipation,0
1388,acrobat,disgust,0
1389,acrobat,fear,1
1390,acrobat,joy,1
1391,acrobat,negative,0
1392,acrobat,positive,1
1393,acrobat,sadness,0
1394,acrobat,surprise,0
1395,acrobat,trust,1
1396,act,anger,0
1397,act,anticipation,0
1398,act,disgust,0
1399,act,fear,0
1400,act,joy,0
1401,act,negative,0
1402,act,positive,0
1403,act,sadness,0
1404,act,surprise,0
1405,act,trust,0
1406,acting,anger,0
1407,acting,anticipation,0
1408,acting,disgust,0
1409,acting,fear,0
1410,acting,joy,0
1411,acting,negative,0
1412,acting,positive,0
1413,acting,sadness,0
1414,acting,surprise,0
1415,acting,trust,0
1416,action,anger,0
1417,action,anticipation,0
1418,action,disgust,0
1419,action,fear,0
1420,action,joy,0
1421,action,negative,0
1422,action,positive,1
1423,action,sadness,0
1424,action,surprise,0
1425,action,trust,0
1426,actionable,anger,1
1427,actionable,anticipation,0
1428,actionable,disgust,1
1429,actionable,fear,0
1430,actionable,joy,0
1431,actionable,negative,1
1432,actionable,positive,0
1433,actionable,sadness,0
1434,actionable,surprise,0
1435,actionable,trust,0
1436,active,anger,0
1437,active,anticipation,0
1438,active,disgust,0
1439,active,fear,0
1440,active,joy,0
1441,active,negative,0
1442,active,positive,0
1443,active,sadness,0
1444,active,surprise,0
1445,active,trust,0
1446,activity,anger,0
1447,activity,anticipation,0
1448,activity,disgust,0
1449,activity,fear,0
1450,activity,joy,0
1451,activity,negative,0
1452,activity,positive,0
1453,activity,sadness,0
1454,activity,surprise,0
1455,activity,trust,0
1456,actor,anger,0
1457,actor,anticipation,0
1458,actor,disgust,0
1459,actor,fear,0
1460,actor,joy,0
1461,actor,negative,0
1462,actor,positive,0
1463,actor,sadness,0
1464,actor,surprise,0
1465,actor,trust,0
1466,actual,anger,0
1467,actual,anticipation,0
1468,actual,disgust,0
1469,actual,fear,0
1470,actual,joy,0
1471,actual,negative,0
1472,actual,positive,1
1473,actual,sadness,0
1474,actual,surprise,0
1475,actual,trust,0
1476,actuality,anger,0
1477,actuality,anticipation,0
1478,actuality,disgust,0
1479,actuality,fear,0
1480,actuality,joy,0
1481,actuality,negative,0
1482,actuality,positive,0
1483,actuality,sadness,0
1484,actuality,surprise,0
1485,actuality,trust,0
1486,actuary,anger,0
1487,actuary,anticipation,0
1488,actuary,disgust,0
1489,actuary,fear,0
1490,actuary,joy,0
1491,actuary,negative,0
1492,actuary,positive,0
1493,actuary,sadness,0
1494,actuary,surprise,0
1495,actuary,trust,0
1496,acuity,anger,0
1497,acuity,anticipation,0
1498,acuity,disgust,0
1499,acuity,fear,0
1500,acuity,joy,0
1501,acuity,negative,0
1502,acuity,positive,1
1503,acuity,sadness,0
1504,acuity,surprise,0
1505,acuity,trust,0
1506,acumen,anger,0
1507,acumen,anticipation,0
1508,acumen,disgust,0
1509,acumen,fear,0
1510,acumen,joy,0
1511,acumen,negative,0
1512,acumen,positive,1
1513,acumen,sadness,0
1514,acumen,surprise,0
1515,acumen,trust,0
1516,acupuncture,anger,0
1517,acupuncture,anticipation,0
1518,acupuncture,disgust,0
1519,acupuncture,fear,0
1520,acupuncture,joy,0
1521,acupuncture,negative,0
1522,acupuncture,positive,0
1523,acupuncture,sadness,0
1524,acupuncture,surprise,0
1525,acupuncture,trust,0
1526,acutely,anger,0
1527,acutely,anticipation,0
1528,acutely,disgust,0
1529,acutely,fear,0
1530,acutely,joy,0
1531,acutely,negative,0
1532,acutely,positive,0
1533,acutely,sadness,0
1534,acutely,surprise,0
1535,acutely,trust,0
1536,adage,anger,0
1537,adage,anticipation,0
1538,adage,disgust,0
1539,adage,fear,0
1540,adage,joy,0
1541,adage,negative,0
1542,adage,positive,0
1543,adage,sadness,0
1544,adage,surprise,0
1545,adage,trust,0
1546,adamant,anger,0
1547,adamant,anticipation,0
1548,adamant,disgust,0
1549,adamant,fear,0
1550,adamant,joy,0
1551,adamant,negative,0
1552,adamant,positive,0
1553,adamant,sadness,0
1554,adamant,surprise,0
1555,adamant,trust,0
1556,adapt,anger,0
1557,adapt,anticipation,0
1558,adapt,disgust,0
1559,adapt,fear,0
1560,adapt,joy,0
1561,adapt,negative,0
1562,adapt,positive,1
1563,adapt,sadness,0
1564,adapt,surprise,0
1565,adapt,trust,0
1566,adaptable,anger,0
1567,adaptable,anticipation,0
1568,adaptable,disgust,0
1569,adaptable,fear,0
1570,adaptable,joy,0
1571,adaptable,negative,0
1572,adaptable,positive,1
1573,adaptable,sadness,0
1574,adaptable,surprise,0
1575,adaptable,trust,0
1576,add,anger,0
1577,add,anticipation,0
1578,add,disgust,0
1579,add,fear,0
1580,add,joy,0
1581,add,negative,0
1582,add,positive,0
1583,add,sadness,0
1584,add,surprise,0
1585,add,trust,0
1586,added,anger,0
1587,added,anticipation,0
1588,added,disgust,0
1589,added,fear,0
1590,added,joy,0
1591,added,negative,0
1592,added,positive,0
1593,added,sadness,0
1594,added,surprise,0
1595,added,trust,0
1596,addendum,anger,0
1597,addendum,anticipation,0
1598,addendum,disgust,0
1599,addendum,fear,0
1600,addendum,joy,0
1601,addendum,negative,0
1602,addendum,positive,0
1603,addendum,sadness,0
1604,addendum,surprise,0
1605,addendum,trust,0
1606,adder,anger,1
1607,adder,anticipation,0
1608,adder,disgust,1
1609,adder,fear,1
1610,adder,joy,0
1611,adder,negative,1
1612,adder,positive,0
1613,adder,sadness,1
1614,adder,surprise,0
1615,adder,trust,0
1616,addiction,anger,0
1617,addiction,anticipation,0
1618,addiction,disgust,0
1619,addiction,fear,0
1620,addiction,joy,0
1621,addiction,negative,1
1622,addiction,positive,0
1623,addiction,sadness,0
1624,addiction,surprise,0
1625,addiction,trust,0
1626,addition,anger,0
1627,addition,anticipation,0
1628,addition,disgust,0
1629,addition,fear,0
1630,addition,joy,0
1631,addition,negative,0
1632,addition,positive,0
1633,addition,sadness,0
1634,addition,surprise,0
1635,addition,trust,0
1636,additional,anger,0
1637,additional,anticipation,0
1638,additional,disgust,0
1639,additional,fear,0
1640,additional,joy,0
1641,additional,negative,0
1642,additional,positive,0
1643,additional,sadness,0
1644,additional,surprise,0
1645,additional,trust,0
1646,additive,anger,0
1647,additive,anticipation,0
1648,additive,disgust,0
1649,additive,fear,0
1650,additive,joy,0
1651,additive,negative,0
1652,additive,positive,0
1653,additive,sadness,0
1654,additive,surprise,0
1655,additive,trust,0
1656,address,anger,0
1657,address,anticipation,0
1658,address,disgust,0
1659,address,fear,0
1660,address,joy,0
1661,address,negative,0
1662,address,positive,0
1663,address,sadness,0
1664,address,surprise,0
1665,address,trust,0
1666,addressee,anger,0
1667,addressee,anticipation,0
1668,addressee,disgust,0
1669,addressee,fear,0
1670,addressee,joy,0
1671,addressee,negative,0
1672,addressee,positive,0
1673,addressee,sadness,0
1674,addressee,surprise,0
1675,addressee,trust,0
1676,addresses,anger,0
1677,addresses,anticipation,1
1678,addresses,disgust,0
1679,addresses,fear,0
1680,addresses,joy,0
1681,addresses,negative,0
1682,addresses,positive,1
1683,addresses,sadness,0
1684,addresses,surprise,0
1685,addresses,trust,0
1686,adept,anger,0
1687,adept,anticipation,0
1688,adept,disgust,0
1689,adept,fear,0
1690,adept,joy,0
1691,adept,negative,0
1692,adept,positive,1
1693,adept,sadness,0
1694,adept,surprise,0
1695,adept,trust,0
1696,adequacy,anger,0
1697,adequacy,anticipation,0
1698,adequacy,disgust,0
1699,adequacy,fear,0
1700,adequacy,joy,0
1701,adequacy,negative,0
1702,adequacy,positive,1
1703,adequacy,sadness,0
1704,adequacy,surprise,0
1705,adequacy,trust,0
1706,adequate,anger,0
1707,adequate,anticipation,0
1708,adequate,disgust,0
1709,adequate,fear,0
1710,adequate,joy,0
1711,adequate,negative,0
1712,adequate,positive,0
1713,adequate,sadness,0
1714,adequate,surprise,0
1715,adequate,trust,0
1716,adhere,anger,0
1717,adhere,anticipation,0
1718,adhere,disgust,0
1719,adhere,fear,0
1720,adhere,joy,0
1721,adhere,negative,0
1722,adhere,positive,0
1723,adhere,sadness,0
1724,adhere,surprise,0
1725,adhere,trust,0
1726,adherence,anger,0
1727,adherence,anticipation,0
1728,adherence,disgust,0
1729,adherence,fear,0
1730,adherence,joy,0
1731,adherence,negative,0
1732,adherence,positive,0
1733,adherence,sadness,0
1734,adherence,surprise,0
1735,adherence,trust,0
1736,adherent,anger,0
1737,adherent,anticipation,0
1738,adherent,disgust,0
1739,adherent,fear,0
1740,adherent,joy,0
1741,adherent,negative,0
1742,adherent,positive,0
1743,adherent,sadness,0
1744,adherent,surprise,0
1745,adherent,trust,0
1746,adhering,anger,0
1747,adhering,anticipation,0
1748,adhering,disgust,0
1749,adhering,fear,0
1750,adhering,joy,0
1751,adhering,negative,0
1752,adhering,positive,0
1753,adhering,sadness,0
1754,adhering,surprise,0
1755,adhering,trust,1
1756,adhesion,anger,0
1757,adhesion,anticipation,0
1758,adhesion,disgust,0
1759,adhesion,fear,0
1760,adhesion,joy,0
1761,adhesion,negative,0
1762,adhesion,positive,0
1763,adhesion,sadness,0
1764,adhesion,surprise,0
1765,adhesion,trust,0
1766,adhesive,anger,0
1767,adhesive,anticipation,0
1768,adhesive,disgust,0
1769,adhesive,fear,0
1770,adhesive,joy,0
1771,adhesive,negative,0
1772,adhesive,positive,0
1773,adhesive,sadness,0
1774,adhesive,surprise,0
1775,adhesive,trust,0
1776,adieu,anger,0
1777,adieu,anticipation,0
1778,adieu,disgust,0
1779,adieu,fear,0
1780,adieu,joy,0
1781,adieu,negative,0
1782,adieu,positive,0
1783,adieu,sadness,0
1784,adieu,surprise,0
1785,adieu,trust,0
1786,adipose,anger,0
1787,adipose,anticipation,0
1788,adipose,disgust,0
1789,adipose,fear,0
1790,adipose,joy,0
1791,adipose,negative,1
1792,adipose,positive,0
1793,adipose,sadness,0
1794,adipose,surprise,0
1795,adipose,trust,0
1796,adjacency,anger,0
1797,adjacency,anticipation,0
1798,adjacency,disgust,0
1799,adjacency,fear,0
1800,adjacency,joy,0
1801,adjacency,negative,0
1802,adjacency,positive,0
1803,adjacency,sadness,0
1804,adjacency,surprise,0
1805,adjacency,trust,0
1806,adjacent,anger,0
1807,adjacent,anticipation,0
1808,adjacent,disgust,0
1809,adjacent,fear,0
1810,adjacent,joy,0
1811,adjacent,negative,0
1812,adjacent,positive,0
1813,adjacent,sadness,0
1814,adjacent,surprise,0
1815,adjacent,trust,0
1816,adjective,anger,0
1817,adjective,anticipation,0
1818,adjective,disgust,0
1819,adjective,fear,0
1820,adjective,joy,0
1821,adjective,negative,0
1822,adjective,positive,0
1823,adjective,sadness,0
1824,adjective,surprise,0
1825,adjective,trust,0
1826,adjoining,anger,0
1827,adjoining,anticipation,0
1828,adjoining,disgust,0
1829,adjoining,fear,0
1830,adjoining,joy,0
1831,adjoining,negative,0
1832,adjoining,positive,0
1833,adjoining,sadness,0
1834,adjoining,surprise,0
1835,adjoining,trust,0
1836,adjourn,anger,0
1837,adjourn,anticipation,0
1838,adjourn,disgust,0
1839,adjourn,fear,0
1840,adjourn,joy,0
1841,adjourn,negative,0
1842,adjourn,positive,0
1843,adjourn,sadness,0
1844,adjourn,surprise,0
1845,adjourn,trust,0
1846,adjournment,anger,0
1847,adjournment,anticipation,0
1848,adjournment,disgust,0
1849,adjournment,fear,0
1850,adjournment,joy,0
1851,adjournment,negative,0
1852,adjournment,positive,0
1853,adjournment,sadness,0
